id_carta,id_mazo,numero_copias,banquillo
15018,195,4,t
29555,195,4,f
1864,195,4,t
235,195,3,t
15938,195,2,f
1333,195,4,f
29204,195,3,f
45410,195,4,t
2744,195,4,f
38018,195,4,t
17835,195,3,f
26199,195,3,f
27730,195,4,f
660,195,2,t
26105,195,1,t
5351,195,4,f
16604,195,3,t
21449,195,3,t
26511,195,4,f
45258,196,1,f
41360,196,3,t
28116,196,2,t
13284,196,4,f
18767,196,1,t
538,196,3,t
12098,196,4,t
13344,196,1,t
45002,196,1,t
11502,196,1,f
45257,196,4,t
31035,196,1,t
45554,196,2,t
33708,196,3,t
22012,196,4,f
6296,196,2,f
29784,196,1,t
22209,196,4,t
32924,196,3,f
7122,196,1,t
29748,196,3,f
2241,196,4,t
18189,196,2,f
10281,196,3,f
6432,196,4,f
36390,196,1,t
19589,196,2,t
34062,196,2,f
1709,196,3,t
17446,196,2,f
9193,196,1,f
35963,196,2,f
15331,196,2,f
44763,196,1,t
23952,196,3,t
9467,196,2,f
38403,196,1,f
18858,196,4,f
37713,196,1,f
33776,196,2,f
890,197,1,f
43750,197,1,f
29980,197,3,f
29181,197,4,f
9976,197,4,f
15295,197,4,t
23250,197,4,t
2879,197,3,f
45581,197,2,f
23174,197,3,t
2654,197,2,t
16283,197,3,f
39576,197,1,t
6533,197,1,f
5082,197,2,f
45654,197,3,t
44547,197,4,f
21700,197,4,f
13082,197,2,f
26215,197,4,f
29965,197,3,f
35904,197,2,f
38814,197,1,f
27966,197,2,t
17898,197,2,f
37753,197,4,f
19384,197,4,f
31704,197,2,f
35371,197,2,t
1950,197,4,t
23554,197,3,t
37375,197,3,t
37668,197,1,t
20070,197,2,t
14412,197,4,f
1583,197,4,f
40326,197,1,f
7172,197,3,f
8657,197,2,f
33306,197,2,t
19734,198,3,t
37484,198,3,t
5501,198,4,f
9171,198,2,t
11652,198,2,t
7220,198,1,f
26756,198,2,f
22111,198,1,t
1286,198,1,f
21401,198,1,t
34795,198,3,t
17488,198,1,f
25345,198,3,f
18056,198,2,t
32466,198,3,f
13774,198,3,f
9645,198,4,f
20638,198,4,f
16263,198,3,f
20443,198,4,f
45747,198,3,t
18385,198,1,f
8888,198,2,f
26293,198,3,f
35214,198,2,t
12324,198,4,t
44906,198,3,t
37972,198,2,t
2939,198,1,t
25305,198,2,t
42081,198,4,t
31842,198,4,t
32253,198,1,t
35901,198,1,f
35173,198,4,t
15304,198,2,t
30051,198,1,t
861,198,2,t
41933,198,3,t
34655,198,3,t
419,199,1,f
37442,199,2,f
48,199,2,t
35563,199,3,f
43228,199,1,t
17462,199,3,t
19740,199,2,f
18193,199,1,t
26331,199,4,f
8982,199,2,f
35424,199,4,t
40451,199,4,t
34676,199,2,f
20211,199,2,t
17204,199,4,t
5412,199,4,t
37125,199,4,f
2067,199,1,t
30683,199,2,t
3318,199,1,t
25333,199,3,f
8779,199,3,f
2456,199,3,f
36638,199,1,f
16321,199,1,f
18765,199,4,f
25064,199,2,t
14163,199,3,f
18084,199,3,t
33271,199,2,t
16066,199,4,f
25995,199,3,t
10537,199,3,t
19083,199,2,f
31954,199,2,t
43576,199,4,f
40938,199,4,t
32348,199,2,t
20848,199,4,f
31594,199,2,t
8665,200,4,t
29283,200,1,f
35821,200,4,t
8406,200,3,t
18193,200,2,f
32025,200,4,f
8826,200,4,t
44862,200,4,t
24708,200,4,t
30432,200,2,f
43206,200,3,f
21022,200,3,t
18421,200,4,f
10504,200,2,f
4270,200,4,f
40456,200,2,t
19498,200,4,f
8283,200,3,t
43383,200,3,f
4711,200,3,t
26798,200,4,f
43407,200,3,t
38450,200,2,t
41128,200,3,t
15738,200,1,f
32469,200,3,t
29978,200,3,f
15260,200,4,t
19581,200,3,f
28730,200,1,t
29319,200,1,f
23787,200,4,t
7182,200,4,t
16695,200,3,f
8230,200,3,f
26416,200,3,f
41593,200,1,f
3927,200,1,f
27803,200,2,t
39570,200,3,t
